model_dir,display_name,augmentation,fold_index,fold_name,run_dir,stage,exit_code,status,log_path,timestamp_start,timestamp_end
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_clean,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-10T07:35:12Z,2026-05-10T07:38:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_clean,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-10T07:38:12Z,2026-05-10T07:38:34Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_augmented,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-10T07:38:34Z,2026-05-10T07:41:34Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_augmented,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-10T07:41:34Z,2026-05-10T07:41:55Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,charts,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-10T07:41:55Z,2026-05-10T07:41:56Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,dice_comparison,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-10T07:41:56Z,2026-05-10T07:41:57Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,plot_training,0,success,runs/mednext/run_kfold_05/logs/run_20260510_011206.log,2026-05-10T07:41:57Z,2026-05-10T07:41:58Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,train,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T07:41:58Z,2026-05-10T14:43:16Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_clean,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T14:43:16Z,2026-05-10T14:46:17Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_clean,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T14:46:17Z,2026-05-10T14:46:40Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_augmented,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T14:46:40Z,2026-05-10T14:49:39Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_augmented,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T14:49:39Z,2026-05-10T14:50:01Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,charts,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T14:50:01Z,2026-05-10T14:50:02Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,dice_comparison,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T14:50:02Z,2026-05-10T14:50:03Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,plot_training,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260510_094158.log,2026-05-10T14:50:03Z,2026-05-10T14:50:03Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,train,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T14:50:03Z,2026-05-10T20:40:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_clean,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T20:40:51Z,2026-05-10T20:43:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_clean,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T20:43:52Z,2026-05-10T20:44:13Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_augmented,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T20:44:13Z,2026-05-10T20:47:15Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_augmented,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T20:47:15Z,2026-05-10T20:47:37Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,charts,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T20:47:37Z,2026-05-10T20:47:38Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,dice_comparison,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T20:47:38Z,2026-05-10T20:47:39Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,plot_training,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260510_165003.log,2026-05-10T20:47:39Z,2026-05-10T20:47:40Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,train,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-10T20:47:40Z,2026-05-11T06:25:35Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,infer_clean,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-11T06:25:35Z,2026-05-11T06:28:34Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,eval_clean,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-11T06:28:34Z,2026-05-11T06:28:57Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,infer_augmented,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-11T06:28:57Z,2026-05-11T06:31:56Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,eval_augmented,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-11T06:31:56Z,2026-05-11T06:32:18Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,charts,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-11T06:32:18Z,2026-05-11T06:32:19Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,dice_comparison,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-11T06:32:19Z,2026-05-11T06:32:20Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,plot_training,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260510_224740.log,2026-05-11T06:32:20Z,2026-05-11T06:32:21Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,train,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T06:32:21Z,2026-05-11T19:42:49Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,infer_clean,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T19:42:49Z,2026-05-11T19:45:49Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,eval_clean,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T19:45:49Z,2026-05-11T19:46:11Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,infer_augmented,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T19:46:11Z,2026-05-11T19:49:11Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,eval_augmented,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T19:49:11Z,2026-05-11T19:49:34Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,charts,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T19:49:34Z,2026-05-11T19:49:35Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,dice_comparison,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T19:49:35Z,2026-05-11T19:49:36Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,plot_training,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260511_083221.log,2026-05-11T19:49:36Z,2026-05-11T19:49:36Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,train,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-11T19:49:36Z,2026-05-12T03:26:17Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,infer_clean,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-12T03:26:17Z,2026-05-12T03:29:17Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,eval_clean,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-12T03:29:17Z,2026-05-12T03:29:38Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,infer_augmented,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-12T03:29:38Z,2026-05-12T03:32:36Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,eval_augmented,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-12T03:32:36Z,2026-05-12T03:32:58Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,charts,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-12T03:32:58Z,2026-05-12T03:32:59Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,dice_comparison,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-12T03:33:00Z,2026-05-12T03:33:00Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,plot_training,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260511_214936.log,2026-05-12T03:33:00Z,2026-05-12T03:33:01Z
